date,cases,total_tests,population,Cases_10k,Test_10k,Rate,hospitalized_covid_confirmed_patients,all_hospital_beds,Hosp_10k,beds_10k,Week,county,Male,Hispanic,Over_65,Over_85,White,Asian,HPI,anycondition,Obesity,Heart_disease,COPD,diabetes,CKD,Urban_rural,Morenitos,C_i,pop_std,mobility
2020-05-24,43.857142857142854,483.2857142857143,927251.0,0.4729802702519906,5.212026886848483,0.0907478569317174,45.142857142857146,1728.857142857143,0.4868461413668699,18.644974692474236,4,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,61.04101979661045
2020-05-31,45.714285714285715,756.8571428571429,927251.0,0.4930087507512606,8.162376129625558,0.0604001510003775,57.0,1705.5714285714287,0.614720286092978,18.393848360060314,5,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,66.868409294469
2020-06-07,64.71428571428571,1114.4285714285713,927251.0,0.6979155127822532,12.018628951908074,0.05806947827201641,69.0,1748.142857142857,0.744135083165184,18.852962759197425,6,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,65.46284225112932
2020-06-14,70.14285714285714,1022.7142857142857,927251.0,0.7564603019339654,11.029530145713357,0.0685849979047353,86.42857142857143,1744.0,0.9320946693891021,18.80828384116059,7,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,70.01157092721463
2020-06-21,97.57142857142857,1325.2857142857142,927251.0,1.0522655523847217,14.292631814748264,0.07362293844992994,96.85714285714286,1694.857142857143,1.0445622906542336,18.278299434102987,8,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,73.36305090451967
2020-06-28,127.0,1403.5714285714287,927251.0,1.369639935680846,15.1369093004098,0.09048346055979643,128.28571428571428,1742.0,1.3835058067957249,18.786714708315223,9,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,74.63212286051716
2020-07-05,208.85714285714286,1727.4285714285713,927251.0,2.252433729994822,18.629568169013258,0.12090638438637116,179.14285714285714,1780.5714285714287,1.9319780420065025,19.2026908417616,10,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,68.96195202651158
2020-07-12,346.0,2576.285714285714,927251.0,3.731459982248604,27.784124409525727,0.1343018742375513,223.85714285714286,1826.2857142857142,2.4142022263350795,19.69569959251286,11,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,73.15026748991741
2020-07-19,513.8571428571429,3030.0,927251.0,5.5417264889133895,32.677236260731995,0.1695898161244696,245.57142857142858,1822.0,2.648381382941928,19.64948002212993,12,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,67.70547900459172
2020-07-26,604.1428571428571,3527.1428571428573,927251.0,6.515418771647128,38.03870642515196,0.17128392061563383,263.57142857142856,1444.4285714285713,2.842503578550237,15.577535871393735,13,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,66.13988440144072
2020-08-02,564.5714285714286,3577.285714285714,927251.0,6.0886580717780685,38.57947539863224,0.15782117327582765,251.0,1388.142857142857,2.7069261720936404,14.970518847031247,14,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,66.97695953846079
2020-08-09,406.7142857142857,2787.285714285714,927251.0,4.3862372293401215,30.059667924712016,0.14591768745835684,216.85714285714286,1325.2857142857142,2.3387102613762925,14.292631814748264,15,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,67.7578338087224
2020-08-16,346.0,2368.714285714286,927251.0,3.731459982248604,25.545556550645788,0.14607080393221156,183.28571428571428,1293.857142857143,1.9766569600433352,13.953688298606773,16,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,70.92880803022148
2020-08-23,230.42857142857142,2033.4285714285713,927251.0,2.485072234255573,21.92964549435451,0.1133202191934804,160.14285714285714,1299.7142857142858,1.7270712799755097,14.01685504479678,17,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,66.78808831723968
2020-08-30,194.71428571428572,2205.285714285714,927251.0,2.0999091477311507,23.78305026671003,0.08829435771199068,137.0,1308.2857142857142,1.4774855999076841,14.109294185562637,18,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,62.641168786754044
2020-09-06,127.85714285714286,1833.5714285714287,927251.0,1.378883849757432,19.774272862163844,0.06973120373977405,105.57142857142857,1313.142857142857,1.1385420837661924,14.16167636532996,19,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,64.06863967788529
2020-09-13,97.0,1641.4285714285713,927251.0,1.046102943000331,17.702095456662448,0.05909486510008703,79.14285714285714,1301.7142857142858,0.8535213997381198,14.038424177642147,20,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,71.35449401603057
2020-09-20,84.71428571428571,1781.142857142857,927251.0,0.9136068412359297,19.20885345114599,0.047561758100737886,70.85714285714286,1309.2857142857142,0.764163563664454,14.120078751985321,21,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,64.79647484580401
2020-09-27,81.71428571428571,1542.5714285714287,927251.0,0.8812531419678782,16.635964033162853,0.05297277273569179,69.71428571428571,1323.0,0.7518383448956724,14.2679813772107,22,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,63.48675056033801
2020-10-04,97.0,2592.0,927251.0,1.046102943000331,27.953596167596476,0.03742283950617284,71.33333333333333,1314.6666666666667,0.7692990714847795,14.178109990355004,23,Kern,51.2,53.3,10.7,1.2,77.3,5.8,12.5,45.8,33.6,6.6,7.1,12.3,3.3,3,6.4,9,0.02310666358328956,59.28641115016444
2020-04-26,1.6666666666666667,35.833333333333336,156444.0,0.10653439356361809,2.290489461617789,0.046511627906976744,8.333333333333334,199.5,0.5326719678180905,12.752166909565084,0,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,35.69493819180809
2020-05-03,2.5714285714285716,38.142857142857146,156444.0,0.1643673500695822,2.4381156926988026,0.06741573033707865,9.428571428571429,199.0,0.602680283588468,12.720206591495998,1,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,35.04938606095206
2020-05-10,15.857142857142858,60.857142857142854,156444.0,1.0135986587624235,3.8900272849801114,0.2605633802816902,12.285714285714286,199.0,0.7853106725546705,12.720206591495998,2,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,42.72445292167385
2020-05-17,16.0,119.28571428571429,156444.0,1.0227301782107336,7.624818739338951,0.1341317365269461,17.428571428571427,199.0,1.1140453726938346,12.720206591495998,3,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,45.44316153607766
2020-05-24,15.285714285714286,137.28571428571428,156444.0,0.977072580969183,8.775390189826025,0.11134235171696151,22.857142857142858,199.0,1.4610431117296194,12.720206591495998,4,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,48.48031240508797
2020-05-31,14.0,182.85714285714286,156444.0,0.8948889059343919,11.688344893836955,0.07656249999999999,25.714285714285715,199.0,1.6436735006958219,12.720206591495998,5,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,51.48257760768627
2020-06-07,36.857142857142854,286.7142857142857,156444.0,2.355932017664011,18.326959532758412,0.12855007473841554,29.428571428571427,199.0,1.8810930063518847,12.720206591495998,6,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,53.790749159372076
2020-06-14,71.0,332.42857142857144,156444.0,4.53836516581013,21.249045756217654,0.21357971637301246,31.142857142857142,199.0,1.9906712397316064,12.720206591495998,7,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,55.94451945502087
2020-06-21,71.71428571428571,564.0,156444.0,4.5840227630516805,36.051238781928355,0.1271529888551165,45.57142857142857,199.0,2.9129547040109283,12.720206591495998,8,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,58.62534748728486
2020-06-28,38.57142857142857,477.2857142857143,156444.0,2.4655102510437326,30.508406476804115,0.0808141275067345,53.42857142857143,199.0,3.4151882736679853,12.720206591495998,9,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,60.75254679939013
2020-07-05,44.0,730.2857142857143,156444.0,2.812507990079517,46.68032741976134,0.060250391236306725,43.42857142857143,199.0,2.775981912286277,12.720206591495998,10,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,58.91058155289699
2020-07-12,49.714285714285715,467.57142857142856,156444.0,3.1777687680119224,29.887463154319025,0.10632447296058663,56.285714285714285,199.0,3.5978186626341877,12.720206591495998,11,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,59.25538208714771
2020-07-19,52.714285714285715,480.14285714285717,156444.0,3.3695306764264346,30.691036865770318,0.10978875334721809,73.57142857142857,199.0,4.702732515879712,12.720206591495998,12,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,57.74633773884121
2020-07-26,54.0,644.2857142857143,156444.0,3.451714351461226,41.18315271187865,0.08381374722838136,78.28571428571429,199.0,5.004072657673947,12.720206591495998,13,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,60.297064903000006
2020-08-02,68.85714285714286,648.7142857142857,156444.0,4.401392374085479,41.466229814776256,0.10614402114071791,74.57142857142857,199.0,4.7666531520178825,12.720206591495998,14,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,58.60217329781256
2020-08-09,57.285714285714285,660.0,156444.0,3.6617392987723583,42.18761985119276,0.08679653679653679,68.57142857142857,194.71428571428572,4.383129335188858,12.446261008046696,15,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,60.91193836057227
2020-08-16,80.0,652.1428571428571,156444.0,5.113650891053668,41.6853862815357,0.1226725082146769,49.142857142857146,193.0,3.141242690218682,12.336682774666974,16,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,63.7409894611955
2020-08-23,53.0,774.7142857142857,156444.0,3.387793715323055,49.52022996818578,0.06841231790521851,39.57142857142857,193.0,2.529430887181903,12.336682774666974,17,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,61.10880484459082
2020-08-30,62.57142857142857,625.1428571428571,156444.0,3.9996055183598327,39.95952910580509,0.10009140767824498,32.857142857142854,193.0,2.1002494731113277,12.336682774666974,18,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,64.86347079971534
2020-09-06,48.142857142857146,698.5714285714286,156444.0,3.0773220540805113,44.65313010223649,0.06891615541922291,34.57142857142857,193.0,2.209827706491049,12.336682774666974,19,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,64.65954791780804
2020-09-13,50.142857142857146,699.1428571428571,156444.0,3.205163326356853,44.68965618002973,0.07172047404985697,30.857142857142858,193.0,1.9724082008349861,12.336682774666974,20,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,68.15906201124221
2020-09-20,76.0,768.4285714285714,156444.0,4.857968346500984,49.11844311246014,0.09890314184792712,22.571428571428573,193.0,1.4427800728329994,12.336682774666974,21,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,65.7052945865906
2020-09-27,36.57142857142857,628.8571428571429,156444.0,2.3376689787673905,40.19694861146115,0.058155383916401626,16.142857142857142,193.0,1.0318616976590436,12.336682774666974,22,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,67.57462626856484
2020-10-04,86.33333333333333,1144.6666666666667,156444.0,5.518481586595416,73.1678214994929,0.07542224810716365,17.0,193.0,1.0866508143489044,12.336682774666974,23,Kings,55.1,54.5,10.0,1.0,71.2,5.1,8.9,42.5,34.1,6.0,6.3,11.5,3.1,4,8.0,10,0.0038985117057022873,64.31708042195761
2020-04-26,0.3333333333333333,12.166666666666666,64871.0,0.05138402881616336,1.8755170517899624,0.0273972602739726,0.0,58.0,0.0,8.940821014012425,0,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,49.13019198511271
2020-05-03,0.0,18.142857142857142,64871.0,0.0,2.79675928270832,0.0,0.0,58.0,0.0,8.940821014012425,1,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,48.05046260763843
2020-05-10,0.2857142857142857,16.428571428571427,64871.0,0.04404345327099716,2.5324985630823367,0.017391304347826087,0.0,102.57142857142857,0.0,15.811599724287982,2,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,54.982309801622776
2020-05-17,0.14285714285714285,21.571428571428573,64871.0,0.02202172663549858,3.3252807219602865,0.00662251655629139,0.0,110.0,0.0,16.956729509333908,3,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,58.14910679854116
2020-05-24,0.42857142857142855,43.57142857142857,64871.0,0.06606517990649574,6.716626623827067,0.009836065573770491,0.0,110.0,0.0,16.956729509333908,4,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,58.878493971406876
2020-05-31,0.14285714285714285,44.42857142857143,64871.0,0.02202172663549858,6.84875698364006,0.0032154340836012857,0.14285714285714285,110.0,0.02202172663549858,16.956729509333908,5,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,66.4307507064839
2020-06-07,1.5714285714285714,78.71428571428571,64871.0,0.2422389929904844,12.133971376159717,0.019963702359346643,1.0,110.0,0.15415208644849007,16.956729509333908,6,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,66.99269347498537
2020-06-14,1.1428571428571428,62.57142857142857,64871.0,0.17617381308398863,9.645516266348379,0.0182648401826484,0.0,110.0,0.0,16.956729509333908,7,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,73.88159401558973
2020-06-21,0.42857142857142855,113.42857142857143,64871.0,0.06606517990649574,17.485250948585875,0.003778337531486146,0.0,110.0,0.0,16.956729509333908,8,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,77.06328584301195
2020-06-28,0.7142857142857143,101.42857142857143,64871.0,0.11010863317749292,15.635425911203994,0.007042253521126761,0.2857142857142857,110.0,0.04404345327099716,16.956729509333908,9,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,79.06632296345093
2020-07-05,1.1428571428571428,93.14285714285714,64871.0,0.17617381308398863,14.358165766345076,0.012269938650306749,2.857142857142857,110.0,0.4404345327099717,16.956729509333908,10,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,76.08061487483218
2020-07-12,5.0,166.14285714285714,64871.0,0.7707604322424504,25.61126807708485,0.03009458297506449,2.0,110.0,0.30830417289698014,16.956729509333908,11,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,78.84072209293329
2020-07-19,5.428571428571429,117.14285714285714,64871.0,0.8368256121489462,18.057815841108837,0.04634146341463415,1.8571428571428572,110.0,0.2862824462614816,16.956729509333908,12,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,76.04354400176715
2020-07-26,5.0,163.14285714285714,64871.0,0.7707604322424504,25.148811817739382,0.03064798598949212,0.0,87.28571428571429,0.0,13.455274974289635,13,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,75.87822059533208
2020-08-02,4.571428571428571,136.0,64871.0,0.7046952523359545,20.964683756994653,0.03361344537815126,0.5714285714285714,65.57142857142857,0.08808690654199432,10.10797252569385,14,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,76.45399596179242
2020-08-09,3.4285714285714284,116.57142857142857,64871.0,0.5285214392519659,17.96972893456684,0.029411764705882353,0.8571428571428571,65.14285714285714,0.13213035981299148,10.041907345787353,15,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,73.95991892931251
2020-08-16,3.857142857142857,114.0,64871.0,0.5945866191584618,17.573337855127868,0.03383458646616541,0.0,65.14285714285714,0.0,10.041907345787353,16,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,75.08150241221216
2020-08-23,3.7142857142857144,114.14285714285714,64871.0,0.5725648925229632,17.59535958176337,0.03254067584480601,0.14285714285714285,65.14285714285714,0.02202172663549858,10.041907345787353,17,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,75.0783630466924
2020-08-30,5.0,125.0,64871.0,0.7707604322424504,19.26901080606126,0.04,0.7142857142857143,65.14285714285714,0.11010863317749292,10.041907345787353,18,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,72.91347314318136
2020-09-06,3.4285714285714284,130.28571428571428,64871.0,0.5285214392519659,20.083814691574705,0.02631578947368421,0.14285714285714285,65.0,0.02202172663549858,10.019885619151855,19,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,72.22299314116236
2020-09-13,5.0,126.28571428571429,64871.0,0.7707604322424504,19.46720634578075,0.03959276018099547,0.2857142857142857,65.0,0.04404345327099716,10.019885619151855,20,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,73.59085737882661
2020-09-20,5.714285714285714,150.28571428571428,64871.0,0.8808690654199434,23.16685642054451,0.038022813688212934,0.0,65.14285714285714,0.0,10.041907345787353,21,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,71.32841776386802
2020-09-27,9.142857142857142,150.0,64871.0,1.409390504671909,23.12281296727351,0.06095238095238095,0.14285714285714285,65.57142857142857,0.02202172663549858,10.10797252569385,22,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,76.37444252683649
2020-10-04,17.666666666666668,274.6666666666667,64871.0,2.7233535272566582,42.34043974451861,0.06432038834951456,1.0,65.0,0.15415208644849007,10.019885619151855,23,Lake,49.6,20.6,22.3,2.0,80.2,2.0,10.7,43.2,30.0,9.2,9.7,13.5,4.0,5,3.0,11,0.0016165551434418263,72.78599504974382
2020-04-26,598.6666666666666,5415.333333333333,10257557.0,0.5836347452582195,5.279359727987212,0.11055028930198202,1861.1666666666667,18892.0,1.8144346325998157,18.41764076962965,0,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,29.514409847426982
2020-05-03,741.5714285714286,7307.428571428572,10257557.0,0.7229513114783848,7.12394634651172,0.10148185799186737,1891.0,20154.85714285714,1.8435188807627392,19.648788832328343,1,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,31.71813583217998
2020-05-10,917.5714285714286,9721.857142857143,10257557.0,0.8945321274563023,9.477751030637357,0.0943823196626159,1771.7142857142858,23292.285714285714,1.7272283114919915,22.707439709363268,2,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,37.014868496401085
2020-05-17,926.7142857142857,16614.0,10257557.0,0.9034454165980123,16.196839071915466,0.05577911915940085,1664.7142857142858,23907.14285714286,1.6229149745054166,23.306858404143266,3,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,42.81327509341476
2020-05-24,975.7142857142857,20035.85714285714,10257557.0,0.9512150755918642,19.53277680334327,0.04869840500245988,1488.2857142857142,23673.714285714286,1.4509163480989813,23.07929099074398,4,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,43.01301335221718
2020-05-31,1039.4285714285713,22982.14285714286,10257557.0,1.0133295592981557,22.405084229259327,0.04522766122766122,1425.5714285714287,23618.571428571428,1.3897767553925644,23.02553271560804,5,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,46.19229408637358
2020-06-07,978.1428571428571,22450.285714285714,10257557.0,0.953582668020131,21.88658148746891,0.0435692832417023,1447.4285714285713,23619.85714285714,1.4110850872469647,23.026786146893592,6,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,44.97268832312296
2020-06-14,1243.4285714285713,20758.571428571428,10257557.0,1.21220732327256,20.23734445596688,0.059899525153120914,1373.7142857142858,23672.714285714286,1.3392216935419279,23.078316099744107,7,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,47.23694555474469
2020-06-21,1306.7142857142858,21985.0,10257557.0,1.2739039965503345,21.432978632241575,0.05943662887033367,1442.142857142857,23645.714285714286,1.4059320919619136,23.051994042747495,8,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,54.72297364976203
2020-06-28,1494.857142857143,25814.714285714286,10257557.0,1.4573227746695854,25.166532621475355,0.057907173649579695,1681.857142857143,23589.0,1.6396273916461228,22.996703796040325,9,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,55.91957702776863
2020-07-05,2134.8571428571427,25401.0,10257557.0,2.081253014589285,24.763206287812974,0.08404618490835568,1927.0,23413.285714285714,1.8786149567582222,22.825401520348084,10,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,54.12558569129147
2020-07-12,2589.5714285714284,32594.85714285714,10257557.0,2.5245498792465186,31.776432870767515,0.07944723970477376,2045.7142857142858,23905.285714285714,1.9943484454576133,23.305047892286353,11,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,52.35369761946252
2020-07-19,2627.5714285714284,30536.14285714286,10257557.0,2.561595737241751,29.769410842311537,0.0860479151169808,2191.714285714286,23926.285714285714,2.1366825314392948,23.325520603283717,12,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,54.05063309497366
2020-07-26,3004.0,39668.142857142855,10257557.0,2.9285725636230926,38.67211545316575,0.07572827421788625,2066.0,19383.85714285714,2.0141248057407823,18.897147871425076,13,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,53.03960148674756
2020-08-02,2907.1428571428573,47177.71428571428,10257557.0,2.8341474067781025,45.993129051794966,0.061621104395537855,1910.0,19689.714285714286,1.8620418097603553,19.195325247243847,14,Los Angeles,49.3,48.5,13.3,1.8,54.4,16.3,50.0,36.3,26.5,5.5,5.5,12.0,3.0,1,9.2,12,0.2556135488507609,52.994321066036534
