date,cases,total_tests,population,Cases_10k,Test_10k,Rate,hospitalized_covid_confirmed_patients,all_hospital_beds,Hosp_10k,beds_10k,Week,county,Male,Hispanic,Over_65,Over_85,White,Asian,HPI,anycondition,Obesity,Heart_disease,COPD,diabetes,CKD,Urban_rural,Morenitos,C_i,pop_std,mobility
2020-10-25,91.71428571428571,4451.428571428572,1567975.0,0.5849218623656991,28.389665469338297,0.02060333761232349,86.28571428571429,2430.5714285714284,0.5503003191104087,15.501340445934586,3,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,58.501931709012
2020-11-01,109.14285714285714,4323.571428571428,1567975.0,0.6960752380800531,27.574237016351844,0.025243680819428384,81.57142857142857,2419.8571428571427,0.5202342420729194,15.433008452667565,4,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,59.14688198251853
2020-11-08,133.71428571428572,4322.142857142857,1567975.0,0.8527832759724213,27.56512608391624,0.030937035200793262,103.14285714285714,2516.285714285714,0.6578093218505214,16.047996392070754,5,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,56.05225567778479
2020-11-15,191.42857142857142,4672.714285714285,1567975.0,1.220864946370774,29.800948903613165,0.04096731786358495,164.28571428571428,2549.285714285714,1.0477572300943208,16.25845893133318,6,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,53.16317459253954
2020-11-22,330.14285714285717,5362.428571428572,1567975.0,2.1055364858678054,34.1997070835222,0.06156592162399766,229.42857142857142,2568.285714285714,1.4632157491578082,16.379634332726695,7,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,52.430095127225144
2020-11-29,432.42857142857144,5888.0,1567975.0,2.7578792482569647,37.55161912658046,0.07344235248447205,280.42857142857144,2539.4285714285716,1.788476037108828,16.195593497527522,8,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,48.546625021290055
2020-12-06,538.5714285714286,7080.142857142857,1567975.0,3.434821528222252,45.15469224409099,0.07606787595084845,366.0,2563.1428571428573,2.334220890001435,16.34683497595853,9,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,53.07069129433931
2020-12-13,593.5714285714286,5609.285714285715,1567975.0,3.7855924269929595,35.77407620839436,0.10581943206417928,422.14285714285717,2576.285714285714,2.692280534720625,16.430655554366073,10,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,47.28360237461417
2020-12-20,957.2857142857143,8641.857142857143,1567975.0,6.105235825097431,55.114763582691964,0.1107731473062999,478.2857142857143,2614.285714285714,3.0503401794398144,16.673006357153106,11,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,51.34848689060386
2020-12-27,943.1428571428571,8865.142857142857,1567975.0,6.015037593984962,56.538802322376675,0.10638777878045635,484.7142857142857,2603.714285714286,3.091339375400027,16.605585457129646,12,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,47.30359220126394
2021-01-03,917.0,8926.714285714286,1567975.0,5.8483075304134315,56.931483510351164,0.10272536687631027,471.57142857142856,2614.0,3.007518796992481,16.671184170665985,13,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,46.26823157406124
2021-01-10,738.7142857142857,7486.428571428572,1567975.0,4.711263162450202,47.74584142877642,0.09867379066882931,488.14285714285717,2634.1428571428573,3.1132056132454737,16.79964831800799,14,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,45.51816432172302
